Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
165	-68.2	22.986082	-8.0	-100.0	0.7	0.033333335	0.0	-67.0	0.0	-67.0	-67.0	67.9	67.0	37	-6.722249	4.4933395	0.112004936	-19.827076	-6.7225227	4.4907026	0.09578514	-19.723352	-2.935669	1.4198905	2.0844722	-12.629144	6.215061	1.0111363	38567.09537768364
166	-74.3	24.45697	-10.0	-100.0	0.56666666	0.1	0.0	-13.0	0.0	-13.0	-13.0	73.86667	14.0	99	-6.71247	4.5407295	0.17392285	-19.983185	-6.7119155	4.5398455	0.08730234	-19.811918	-2.9074757	1.4320532	2.4807377	-12.032324	6.1949973	0.9887738	39158.87059664726
167	-73.73333	26.560537	-9.0	-100.0	0.53333336	0.06666667	0.0	-18.0	0.0	-18.0	-18.0	73.26667	19.0	57	-6.722221	4.550996	0.11190815	-19.71798	-6.722398	4.548712	0.070792794	-20.006075	-2.9324653	1.4307548	2.3735883	-12.616972	6.2089443	0.9852548	39748.170901060104
168	-70.0	26.13937	-23.0	-100.0	0.6666667	0.0	0.0	-24.0	0.0	-24.0	-24.0	69.666664	25.0	59	-6.691116	4.521046	0.08622126	-19.946814	-6.6914463	4.520181	0.06936757	-19.751587	-2.94322	1.4225848	2.3824716	-11.03244	6.1853704	0.9988373	40316.72603178024
169	-83.76667	21.21899	-34.0	-100.0	0.43333334	0.06666667	0.0	-79.0	0.0	-79.0	-79.0	83.2	79.0	99	-6.729259	4.5206842	0.088296905	-20.07781	-6.7289796	4.5186186	0.09737581	-19.900457	-2.9493694	1.4117241	2.4415526	-11.550252	6.2194986	0.9882542	40987.99205327034
170	-67.03333	29.670954	-1.0	-100.0	0.56666666	0.13333334	0.0	-27.0	0.0	-27.0	-27.0	66.6	28.0	92	-6.739826	4.5126944	0.11962061	-20.14143	-6.7399325	4.510296	0.07471806	-19.726469	-2.9608688	1.408032	2.134697	-12.425131	6.2436566	1.0361956	41534.659401893616
171	-74.03333	24.99131	-31.0	-100.0	0.56666666	0.033333335	0.0	-28.0	0.0	-28.0	-28.0	73.6	29.0	61	-6.7334166	4.5335255	0.12856364	-20.010782	-6.733594	4.5324388	0.06442273	-20.144676	-2.8920543	1.4565301	2.7187662	-11.43711	6.2175446	0.99322367	42130.19657969475
172	-74.26667	22.500273	-36.0	-100.0	0.56666666	0.16666667	0.0	-28.0	0.0	-28.0	-28.0	73.833336	29.0	53	-6.7232065	4.541596	0.098514125	-20.270174	-6.7232203	4.5397944	0.084422246	-20.103401	-2.9041154	1.4426316	2.4828348	-11.73091	6.215922	1.0017065	42726.53379559517
173	-67.23333	26.295351	-18.0	-100.0	0.73333335	0.0	0.0	-100.0	0.0	-100.0	-100.0	66.96667	100.0	99	-6.7460766	4.5528073	0.1403823	-19.97063	-6.7467175	4.5507274	0.06656855	-19.836523	-2.900186	1.4433281	2.4028788	-13.240442	6.237666	1.0040696	43292.490089416504
174	-65.666664	27.198448	-22.0	-100.0	0.7	0.0	0.0	-12.0	0.0	-12.0	-12.0	65.36667	13.0	45	-6.7447085	4.5484204	0.078091055	-20.28068	-6.7440424	4.548691	0.06603752	-19.850296	-2.9388657	1.4313463	2.4087362	-11.861408	6.238251	1.0119522	43826.85206794739
175	-70.26667	26.639486	-10.0	-100.0	0.6333333	0.033333335	0.0	-13.0	0.0	-13.0	-13.0	69.9	14.0	49	-6.7759123	4.541654	0.11451669	-20.08592	-6.7761397	4.5392823	0.10949932	-19.954853	-2.9429045	1.4247729	2.1442394	-11.204335	6.272198	1.0181049	44393.33044695854
176	-79.833336	22.920273	-35.0	-100.0	0.6	0.0	0.0	-14.0	0.0	-14.0	-14.0	79.433334	15.0	97	-6.7818027	4.5457964	0.10058044	-20.051836	-6.781509	4.545741	0.08456783	-19.791353	-2.936525	1.4220387	2.5985098	-12.572812	6.285019	1.0431571	45024.690965652466
177	-70.86667	29.59587	-8.0	-100.0	0.6	0.033333335	0.0	-27.0	0.0	-27.0	-27.0	70.46667	28.0	99	-6.7800417	4.5526576	0.112467185	-19.8627	-6.7799244	4.5518484	0.044190243	-19.942316	-2.9291317	1.4259644	2.4058604	-12.520366	6.2773633	1.0514759	45597.66159129143
178	-74.333336	26.415064	-8.0	-100.0	0.53333336	0.06666667	0.0	-73.0	0.0	-73.0	-73.0	73.86667	73.0	31	-6.7852736	4.5720825	0.13723624	-20.322525	-6.7853603	4.5707245	0.061254725	-19.790064	-2.8913836	1.4606433	2.830185	-12.4879055	6.28002	1.0242916	46203.646444797516
179	-67.53333	26.895765	-27.0	-100.0	0.6333333	0.0	0.0	-57.0	0.0	-57.0	-57.0	67.166664	58.0	34	-6.7672024	4.589833	0.14090823	-20.667448	-6.766784	4.589153	0.07586932	-20.359354	-2.8594615	1.4828249	2.8640697	-12.701382	6.262422	1.0226612	46760.67449760437
180	-72.433334	22.851234	-25.0	-100.0	0.73333335	0.033333335	0.0	-28.0	0.0	-28.0	-28.0	72.166664	29.0	59	-6.75294	4.601376	0.14223097	-20.292759	-6.7528777	4.600363	0.07094847	-20.025764	-2.9087071	1.4420025	2.473508	-14.023867	6.2537346	1.0332853	47346.256361961365
181	-73.666664	23.767391	-30.0	-100.0	0.73333335	0.0	0.0	-10.0	0.0	-10.0	-10.0	73.4	11.0	96	-6.7621875	4.604122	0.07383621	-20.720728	-6.762202	4.6024923	0.041504532	-20.684292	-2.8796525	1.4637532	2.519253	-11.476131	6.2561107	1.0026634	47935.77125835419
182	-76.23333	25.6355	-11.0	-100.0	0.5	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	75.73333	100.0	39	-6.7515507	4.6110253	0.13672611	-20.121052	-6.7516937	4.609018	0.09290345	-20.112494	-2.909529	1.4462098	2.5062275	-11.246679	6.252964	1.0144088	48560.65428709984
183	-58.466667	27.18055	-1.0	-100.0	0.6666667	0.1	0.0	-100.0	0.0	-100.0	-100.0	58.133335	100.0	8	-6.7587986	4.616182	0.12285569	-21.116922	-6.7579613	4.615378	0.11365807	-20.201889	-2.9165332	1.4352198	2.6909227	-15.687642	6.26228	1.0297619	49063.21598362923
184	-76.96667	22.509974	-39.0	-100.0	0.53333336	0.033333335	0.0	-100.0	0.0	-100.0	-100.0	76.5	100.0	99	-6.770336	4.6179905	0.077097	-20.325281	-6.770936	4.6162443	0.0813719	-20.146452	-2.9054036	1.447478	2.4781842	-11.65022	6.275012	1.0222073	49692.71189284325
185	-68.63333	23.078825	-38.0	-100.0	0.7	0.1	0.0	-53.0	0.0	-53.0	-53.0	68.333336	54.0	47	-6.7857738	4.6231937	0.11346802	-20.666279	-6.785333	4.621848	0.08368456	-19.860353	-2.936462	1.4384403	3.4473348	-15.282868	6.2881947	1.0251056	50258.06734609604
186	-70.13333	29.233238	-9.0	-100.0	0.6	0.1	0.0	-34.0	0.0	-34.0	-34.0	69.73333	35.0	53	-6.8286314	4.6385994	0.10532081	-20.087528	-6.8288217	4.637135	0.09478325	-20.54007	-2.937656	1.4400623	2.6168804	-12.167945	6.3396316	1.0519767	50824.81337547302
187	-64.2	26.74123	-10.0	-100.0	0.6666667	0.1	0.0	-42.0	0.0	-42.0	-42.0	63.866665	43.0	99	-6.77009	4.664983	0.124317765	-20.315346	-6.7700877	4.6631136	0.079160005	-20.094906	-2.8732753	1.4830064	3.0221324	-11.914465	6.268869	1.0220786	51355.08970284462
188	-68.13333	26.375158	-9.0	-100.0	0.7	0.033333335	0.0	-12.0	0.0	-12.0	-12.0	67.833336	13.0	55	-6.804067	4.688749	0.13821009	-20.228687	-6.8038845	4.6867137	0.08104521	-20.242443	-2.9076996	1.4668415	2.7722387	-12.5235	6.3052278	1.019637	51906.094811439514
189	-69.03333	27.79866	-8.0	-100.0	0.6	0.1	0.0	-41.0	0.0	-41.0	-41.0	68.63333	42.0	88	-6.7691417	4.6925874	0.21388054	-20.276514	-6.7696333	4.6919336	0.1223799	-20.122602	-2.9028895	1.4583824	2.9834788	-12.415383	6.2694135	1.0037405	52467.52414608002
190	-69.0	25.97563	-24.0	-100.0	0.7	0.0	0.0	-15.0	0.0	-15.0	-15.0	68.7	16.0	58	-6.741169	4.6978755	0.14294311	-20.36297	-6.741565	4.6968684	0.13208392	-20.20609	-2.9287133	1.4467353	2.8103304	-11.796895	6.2482486	1.0369399	53026.64280462265
191	-61.933334	28.431126	-9.0	-100.0	0.6666667	0.06666667	0.0	-10.0	0.0	-10.0	-10.0	61.6	11.0	57	-6.747091	4.679989	0.17891851	-20.111078	-6.7469773	4.678623	0.10073641	-20.444637	-2.9322298	1.433441	2.510806	-12.44124	6.2571034	1.0166322	53533.3456633091
192	-69.166664	22.102917	-29.0	-100.0	0.6666667	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	68.833336	100.0	93	-6.771217	4.667351	0.18017739	-20.576591	-6.771458	4.6676025	0.10423109	-20.447662	-2.917596	1.4459959	2.7561557	-12.256886	6.28004	1.0258167	54113.71193742752
193	-75.23333	25.757437	-7.0	-100.0	0.5	0.033333335	0.0	-13.0	0.0	-13.0	-13.0	74.73333	14.0	33	-6.7633476	4.6814847	0.1576291	-20.247448	-6.763204	4.6808434	0.14059255	-20.373032	-2.8968883	1.4707297	3.0252717	-12.328196	6.26883	1.0094635	54712.35390949249
194	-71.566666	21.356783	-27.0	-100.0	0.73333335	0.033333335	0.0	-52.0	0.0	-52.0	-52.0	71.3	53.0	99	-6.737178	4.6969666	0.112523526	-20.52411	-6.7370257	4.6956034	0.114694834	-20.11906	-2.9086075	1.4608604	2.6551275	-12.436363	6.241517	0.99746156	55297.375141620636
195	-82.63333	18.760744	-45.0	-100.0	0.53333336	0.033333335	0.0	-41.0	0.0	-41.0	-41.0	82.166664	42.0	57	-6.724133	4.6625037	0.22805774	-20.340813	-6.7242374	4.6603065	0.07041851	-20.309778	-2.9354782	1.4333179	2.4539468	-12.376175	6.237558	1.0331631	55954.30186986923
196	-64.26667	25.304722	-8.0	-100.0	0.7	0.06666667	0.0	-29.0	0.0	-29.0	-29.0	63.966667	30.0	7	-6.761819	4.6605005	0.16564816	-20.547625	-6.7621403	4.6586328	0.11218771	-20.379587	-2.9175627	1.445032	2.5163062	-12.585833	6.275154	1.0531373	56483.7521443367
197	-78.96667	23.938091	-31.0	-100.0	0.6	0.0	0.0	-16.0	0.0	-16.0	-16.0	78.566666	17.0	98	-6.754869	4.667971	0.122234225	-20.676155	-6.7549896	4.6667056	0.17756155	-20.170351	-2.9269166	1.4443485	2.9235477	-11.997768	6.2600446	1.0183212	57109.28522109985
198	-72.066666	26.090782	-9.0	-100.0	0.6	0.06666667	0.0	-55.0	0.0	-55.0	-55.0	71.666664	56.0	59	-6.7181506	4.6968827	0.14901319	-20.510881	-6.718258	4.6963897	0.088504165	-20.472113	-2.9018834	1.4714329	2.75915	-11.992158	6.223523	1.0131197	57696.30549263954
199	-68.46667	24.002407	-22.0	-100.0	0.73333335	0.033333335	0.0	-79.0	0.0	-79.0	-79.0	68.2	79.0	48	-6.729174	4.6957865	0.118834615	-20.503002	-6.729125	4.693472	0.12898579	-20.267677	-2.9032214	1.4670587	3.24147	-12.732832	6.2378774	1.013253	58265.799720048904
