Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
157	-59.4	28.545403	-8.0	-100.0	0.6333333	0.2	0.13333334	-27.0	0.0	-27.0	-27.0	59.033333	28.0	99	-6.404879	4.3867874	0.06823574	-23.674025	-6.405145	4.386222	-0.0026107281	-24.192242	-2.942901	1.4000404	1.9718921	-11.8818655	5.9148307	0.7353844	89840.47166156769
158	-71.53333	28.240318	-7.0	-100.0	0.53333336	0.13333334	0.1	-25.0	0.0	-25.0	-25.0	71.066666	26.0	83	-6.4491763	4.3955235	0.045623258	-23.671495	-6.449024	4.3957543	0.007970557	-24.302956	-2.9304829	1.4031762	1.9722791	-11.474297	5.9545207	0.7444682	90421.7041964531
159	-72.4	26.716536	-9.0	-100.0	0.53333336	0.16666667	0.13333334	-17.0	0.0	-17.0	-17.0	71.933334	18.0	64	-6.4682636	4.404898	0.020277545	-23.399378	-6.4683805	4.4043503	0.017951965	-23.289816	-2.89468	1.4303795	2.2073152	-11.684494	5.972115	0.72459453	91007.85411500931
160	-68.566666	29.011127	-8.0	-100.0	0.6	0.16666667	0.13333334	-17.0	0.0	-17.0	-17.0	68.166664	17.0	99	-6.463653	4.405271	0.058609977	-22.490152	-6.463507	4.405477	0.024362579	-22.373919	-2.9139855	1.4239537	2.2365656	-12.010922	5.9688954	0.73851013	91564.86562824249
161	-66.96667	26.264658	-9.0	-100.0	0.6333333	0.2	0.2	-95.0	0.0	-95.0	-95.0	66.6	96.0	8	-6.499802	4.4224467	0.047718108	-23.23196	-6.4997277	4.421578	0.019087583	-23.50506	-2.90021	1.4333667	2.1078515	-15.382152	6.002412	0.72136045	92131.5265147686
162	-64.2	31.967068	-10.0	-100.0	0.53333336	0.2	0.2	-100.0	0.0	-100.0	-100.0	63.733334	100.0	82	-6.4735026	4.4113007	0.049067438	-23.396235	-6.4735303	4.411183	0.046608776	-23.35857	-2.8976557	1.4313067	2.0497766	-13.536985	5.9762597	0.72874105	92675.78999328613
163	-63.3	33.13724	-8.0	-100.0	0.46666667	0.3	0.3	-16.0	0.0	-16.0	-16.0	62.766666	17.0	99	-6.4915066	4.4200344	0.057194725	-23.141535	-6.4913735	4.419927	0.032325745	-23.584957	-2.915568	1.4203396	2.3479023	-13.217327	5.998609	0.73421305	93192.54086017609
164	-72.8	24.74456	-17.0	-100.0	0.53333336	0.13333334	0.13333334	-15.0	0.0	-15.0	-15.0	72.333336	16.0	62	-6.5112867	4.397769	0.026646703	-23.695688	-6.510678	4.3974934	0.006939903	-23.690536	-2.933657	1.4047881	2.4130535	-11.987042	6.022975	0.7587335	93779.2302441597
165	-59.9	29.560503	-8.0	-100.0	0.6333333	0.23333333	0.16666667	-15.0	0.0	-15.0	-15.0	59.533333	16.0	75	-6.512044	4.4193363	0.039356858	-22.010988	-6.5125	4.419028	0.086018786	-21.92296	-2.8656068	1.4569519	2.3545756	-11.948551	6.0132604	0.7383942	94276.74090123177
166	-67.4	21.937181	-11.0	-100.0	0.73333335	0.13333334	0.06666667	-25.0	0.0	-25.0	-25.0	67.13333	26.0	79	-6.5537405	4.4502263	0.027564466	-23.479307	-6.5535083	4.4506693	0.04824002	-23.668036	-2.906839	1.4330199	1.7341144	-12.875103	6.0627136	0.74370456	94830.09563279152
167	-68.333336	29.381777	-9.0	-100.0	0.6	0.13333334	0.13333334	-17.0	0.0	-17.0	-17.0	67.933334	18.0	99	-6.5446963	4.432275	0.03795573	-23.455114	-6.544811	4.431882	0.032994583	-24.123865	-2.910831	1.4298847	2.4142408	-12.139786	6.0526524	0.7443645	95387.89637303352
168	-64.63333	26.974659	-8.0	-100.0	0.6	0.26666668	0.13333334	-22.0	0.0	-22.0	-22.0	64.23333	22.0	57	-6.5709376	4.450244	0.05179356	-23.156364	-6.570942	4.450617	0.06461975	-24.221375	-2.89822	1.432579	2.217587	-10.908035	6.0807757	0.7467575	95918.67863154411
169	-59.3	24.175953	-8.0	-100.0	0.73333335	0.2	0.16666667	-15.0	0.0	-15.0	-15.0	59.033333	16.0	70	-6.5790014	4.4560704	0.07449286	-22.102438	-6.579275	4.455095	0.046686843	-22.57716	-2.9497063	1.3991249	2.487241	-10.730345	6.0917015	0.7497736	96414.42153429985
170	-69.36667	24.15158	-19.0	-100.0	0.73333335	0.06666667	0.033333335	-14.0	0.0	-14.0	-14.0	69.1	15.0	53	-6.565049	4.4457836	0.09766862	-22.813562	-6.5648785	4.4456334	0.03578703	-22.664968	-2.8957	1.4334177	2.5834744	-12.81561	6.0703406	0.7465247	96978.15406870842
171	-59.0	31.161942	-7.0	-100.0	0.46666667	0.33333334	0.23333333	-13.0	0.0	-13.0	-13.0	58.466667	14.0	99	-6.5619845	4.4649563	0.046795964	-23.572021	-6.562282	4.4645786	0.02210468	-23.880278	-2.8930306	1.4401897	2.222021	-10.841708	6.074048	0.73675275	97479.18932580948
172	-57.533333	28.306341	-8.0	-100.0	0.6	0.3	0.2	-7.0	0.0	-7.0	-7.0	57.133335	7.0	86	-6.5889506	4.46691	0.055630654	-22.919847	-6.588759	4.467456	0.061726928	-23.268991	-2.8949132	1.4472966	2.4457774	-13.957624	6.0953846	0.7319975	97956.98581385612
173	-55.3	29.023153	-6.0	-100.0	0.6333333	0.2	0.16666667	-6.0	0.0	-6.0	-6.0	54.933334	6.0	41	-6.595935	4.471782	0.075107604	-23.16451	-6.5964394	4.4716477	0.04509078	-23.24269	-2.8614326	1.467604	2.3813	-11.237605	6.10313	0.7316812	98417.86742162704
174	-59.666668	28.074108	-8.0	-100.0	0.6	0.23333333	0.2	-11.0	0.0	-11.0	-11.0	59.266666	12.0	75	-6.6157293	4.4868565	0.068404704	-22.018986	-6.615567	4.486084	0.054707468	-22.604671	-2.9307878	1.421744	2.020524	-12.924386	6.1248317	0.7370991	98911.16509389877
175	-57.933334	26.149485	-10.0	-100.0	0.6666667	0.23333333	0.2	-23.0	0.0	-23.0	-23.0	57.6	24.0	69	-6.6357455	4.4974704	0.06860633	-23.805283	-6.6357436	4.496987	0.05241792	-24.248604	-2.859695	1.4635136	2.3514566	-11.511639	6.1417637	0.7336624	99399.12351632118
176	-62.166668	29.326988	-7.0	-100.0	0.56666666	0.23333333	0.23333333	-13.0	0.0	-13.0	-13.0	61.733334	14.0	77	-6.5802464	4.468894	0.03362876	-23.14254	-6.5797825	4.4692593	0.050980285	-23.534355	-2.8765528	1.4525094	2.4509501	-11.338598	6.0941105	0.7481211	99909.73647165298
177	-51.866665	27.929356	-8.0	-100.0	0.56666666	0.4	0.3	-16.0	0.0	-16.0	-16.0	51.433334	17.0	99	-6.6149826	4.5060015	0.06532362	-23.077665	-6.614791	4.5067077	0.062816426	-24.11472	-2.859998	1.4511096	2.271184	-11.443378	6.122355	0.7329228	100348.73011493683
178	-67.5	23.955166	-11.0	-100.0	0.8	0.06666667	0.06666667	-24.0	0.0	-24.0	-24.0	67.3	25.0	93	-6.612067	4.5031805	0.04358688	-23.944439	-6.6124024	4.503348	0.060218066	-24.229177	-2.906601	1.4255084	2.2865772	-11.435539	6.1266894	0.7357671	100904.42042279243
179	-63.966667	27.759062	-7.0	-100.0	0.5	0.23333333	0.16666667	-37.0	0.0	-37.0	-37.0	63.466667	38.0	31	-6.6541333	4.498685	0.06918126	-23.251207	-6.6540027	4.4988184	0.046667546	-23.658642	-2.9397738	1.4172347	2.2429152	-13.153226	6.1690073	0.7422092	101432.72275924683
180	-64.6	28.443628	-10.0	-100.0	0.6666667	0.06666667	0.06666667	-100.0	0.0	-100.0	-100.0	64.26667	100.0	9	-6.649493	4.5019445	0.06614719	-23.738897	-6.6492314	4.5024714	0.028512537	-24.171282	-2.9143946	1.427883	2.0245318	-10.782743	6.1657577	0.7577534	101983.00081419945
181	-62.6	24.786556	-12.0	-100.0	0.76666665	0.1	0.1	-21.0	0.0	-21.0	-21.0	62.366665	22.0	93	-6.658827	4.499581	0.09956099	-22.669186	-6.6587353	4.4991536	0.071360916	-22.660776	-2.9362864	1.415613	2.2605526	-11.160475	6.179525	0.768561	102501.44826626778
182	-66.2	28.78819	-9.0	-100.0	0.6666667	0.13333334	0.1	-18.0	0.0	-18.0	-18.0	65.86667	19.0	99	-6.677952	4.5052056	0.06429741	-23.51991	-6.6783137	4.5041184	0.06238018	-24.057093	-2.9092586	1.432041	1.987809	-16.1492	6.195178	0.7531134	103044.84981274605
183	-61.066666	29.176401	-9.0	-100.0	0.56666666	0.23333333	0.2	-11.0	0.0	-11.0	-11.0	60.633335	12.0	59	-6.6866326	4.514125	0.05945474	-22.605286	-6.68676	4.5132003	0.045834273	-22.521849	-2.9168823	1.4292496	2.1039975	-11.722475	6.197805	0.75307375	103547.56544089317
184	-67.36667	22.967344	-7.0	-100.0	0.73333335	0.13333334	0.1	-14.0	0.0	-14.0	-14.0	67.1	15.0	99	-6.7166343	4.502622	0.09123407	-23.458975	-6.7165737	4.5022473	0.071453944	-23.952906	-2.9194815	1.4326994	2.1033006	-12.483944	6.235	0.74894637	104099.55591320992
185	-57.433334	27.4356	-10.0	-100.0	0.6666667	0.2	0.13333334	-27.0	0.0	-27.0	-27.0	57.1	28.0	33	-6.747371	4.526748	0.061615184	-23.461315	-6.7471814	4.5271273	0.07079269	-24.142681	-2.920374	1.4301229	2.3851595	-11.727725	6.26395	0.7674369	104584.4938545227
186	-66.53333	27.245468	-10.0	-100.0	0.6333333	0.16666667	0.16666667	-8.0	0.0	-8.0	-8.0	66.166664	8.0	70	-6.720663	4.541436	0.07332112	-24.274597	-6.721049	4.5408373	0.06636335	-24.359392	-2.8772917	1.4543633	2.1047692	-11.586335	6.2337184	0.73770374	105129.24188780785
187	-71.3	24.70108	-19.0	-100.0	0.56666666	0.2	0.16666667	-17.0	0.0	-17.0	-17.0	70.86667	18.0	89	-6.7155776	4.5489287	0.099400416	-23.477165	-6.7150946	4.549413	0.07551867	-23.88902	-2.8721178	1.4518864	2.4345279	-12.33713	6.22461	0.72981495	105706.9527683258
188	-61.133335	28.477749	-10.0	-100.0	0.6	0.2	0.16666667	-15.0	0.0	-15.0	-15.0	60.733334	16.0	79	-6.7156425	4.535769	0.103761524	-23.80878	-6.7156754	4.5356684	0.12103093	-22.988106	-2.8917403	1.4431845	1.9738026	-14.8676815	6.230858	0.7431929	106213.37059283257
189	-57.933334	25.422998	-9.0	-100.0	0.73333335	0.13333334	0.13333334	-35.0	0.0	-35.0	-35.0	57.666668	36.0	64	-6.727382	4.547829	0.051309735	-23.451323	-6.727488	4.548203	0.08599816	-23.636799	-2.9255338	1.4247732	2.2883992	-11.116106	6.244955	0.73772043	106703.21676039696
190	-65.333336	30.231697	-8.0	-100.0	0.53333336	0.16666667	0.13333334	-19.0	0.0	-19.0	-19.0	64.86667	20.0	99	-6.74321	4.561865	0.08150481	-23.374218	-6.743342	4.5611367	0.09969173	-23.735336	-2.9002407	1.4425399	2.27534	-11.766312	6.2560444	0.72907203	107237.52675652504
191	-62.9	32.13653	-8.0	-100.0	0.6	0.23333333	0.2	-22.0	0.0	-22.0	-22.0	62.5	23.0	99	-6.736318	4.5572567	0.09721993	-23.093113	-6.736124	4.558153	0.08959873	-23.210361	-2.9039292	1.4437417	2.5612473	-11.650535	6.250983	0.74513805	107755.18073320389
192	-67.76667	24.459057	-19.0	-100.0	0.6666667	0.13333334	0.1	-10.0	0.0	-10.0	-10.0	67.433334	11.0	47	-6.747812	4.5428853	0.08922741	-22.862389	-6.748081	4.542556	0.08547306	-23.290127	-2.9080315	1.4419051	2.2532496	-11.460892	6.262042	0.7377658	108305.39940786362
193	-64.566666	30.940464	-9.0	-100.0	0.56666666	0.16666667	0.16666667	-16.0	0.0	-16.0	-16.0	64.13333	16.0	99	-6.748189	4.544366	0.07210232	-23.773994	-6.7484765	4.5436783	0.084406674	-23.398054	-2.8926585	1.4500561	2.9619195	-12.0956335	6.2627993	0.75217485	108836.30814528465
194	-64.933334	28.131754	-19.0	-100.0	0.6	0.13333334	0.06666667	-18.0	0.0	-18.0	-18.0	64.53333	19.0	99	-6.7738094	4.5454693	0.079273015	-22.825035	-6.773814	4.5455556	0.058824927	-23.081623	-2.9102855	1.4355584	2.2616336	-10.054216	6.290284	0.74872833	109371.71778225899
195	-48.7	28.32096	-6.0	-100.0	0.6	0.3	0.23333333	-41.0	0.0	-41.0	-41.0	48.3	42.0	26	-6.760411	4.5601935	0.07931754	-24.023962	-6.7605524	4.5599613	0.08685607	-24.001266	-2.8863504	1.4552451	2.338523	-11.964043	6.2755475	0.757013	109794.91925239563
196	-65.4	30.26395	-9.0	-100.0	0.56666666	0.16666667	0.1	-100.0	0.0	-100.0	-100.0	64.96667	100.0	38	-6.7868567	4.5802293	0.103477776	-23.56846	-6.786736	4.580123	0.06800842	-23.283329	-2.9034126	1.4551975	2.6770809	-12.461073	6.294932	0.72667295	110350.3016614914
197	-53.466667	22.570974	-8.0	-100.0	0.73333335	0.23333333	0.13333334	-21.0	0.0	-21.0	-21.0	53.2	22.0	82	-6.7963686	4.5758977	0.07409157	-23.465515	-6.7963824	4.5754538	0.031812742	-24.117104	-2.9052887	1.4511644	2.4543467	-11.086949	6.3101954	0.74484736	110804.34754753113
198	-56.633335	28.041021	-11.0	-100.0	0.6	0.3	0.16666667	-23.0	0.0	-23.0	-23.0	56.233334	24.0	46	-6.7654967	4.574387	0.06441562	-22.805235	-6.7654953	4.575077	0.13587525	-22.711803	-2.9108036	1.4357525	2.165887	-11.69842	6.279205	0.73827934	111280.47032880783
199	-67.73333	25.561604	-10.0	-100.0	0.6666667	0.13333334	0.1	-34.0	0.0	-34.0	-34.0	67.4	35.0	94	-6.777111	4.584692	0.06305359	-23.114494	-6.7768617	4.584068	0.045858815	-23.529367	-2.8671584	1.468017	2.512224	-12.758599	6.288085	0.735027	111839.60224366188
