Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
163	-93.1	21.093998	-13.0	-100.0	0.0	0.1	0.033333335	-100.0	0.0	-100.0	-100.0	92.1	100.0	99	-7.567788	8.016098	-0.13276014	-34.740185	-7.5680437	8.014338	-0.085323036	-33.228085	-3.360498	1.1857669	3.164947	-11.551611	6.831778	0.49300772	69181.56688189507
164	-89.63333	26.325504	-10.0	-100.0	0.0	0.23333333	0.13333334	-100.0	0.0	-100.0	-100.0	88.63333	100.0	99	-7.51108	7.965445	-0.13474283	-33.974686	-7.5106087	7.963483	-0.08384892	-33.498024	-3.3750951	1.18076	6.549711	-12.266602	6.7874665	0.5535751	69880.88062310219
165	-97.8	11.847362	-34.0	-100.0	0.0	0.033333335	0.033333335	-100.0	0.0	-100.0	-100.0	96.8	100.0	99	-7.474052	7.925094	-0.13106494	-33.281654	-7.4744987	7.926771	-0.10333322	-33.25696	-3.3694882	1.194743	4.452977	-10.669705	6.738127	0.49301207	70635.33724784851
166	-98.63333	7.359725	-59.0	-100.0	0.0	0.033333335	0.033333335	-100.0	0.0	-100.0	-100.0	97.63333	100.0	99	-7.5301423	7.8954597	-0.12744272	-33.209305	-7.5297623	7.895198	-0.08671361	-33.832855	-3.3472998	1.1973511	5.4270115	-11.258545	6.768347	0.35183907	71399.9382147789
167	-87.53333	28.60272	-8.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	86.53333	100.0	99	-7.486085	7.862942	-0.1275052	-32.888775	-7.486438	7.8621044	-0.05364448	-32.532658	-3.3664281	1.1846032	7.21777	-11.548321	6.741028	0.47485006	72076.40350818634
168	-86.1	29.309101	-7.0	-100.0	0.0	0.23333333	0.13333334	-100.0	0.0	-100.0	-100.0	85.1	100.0	20	-7.4602084	7.830854	-0.14441279	-31.33855	-7.4602513	7.8297973	-0.115761206	-31.364622	-3.333964	1.2145048	9.630153	-11.346985	6.688913	0.30741927	72748.07311153412
169	-90.0	24.217073	-8.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	89.0	100.0	99	-7.4604387	7.824907	-0.13923962	-31.819279	-7.4599266	7.824712	-0.07891384	-30.903429	-3.3284383	1.2171879	3.9247475	-11.916239	6.6811533	0.2786088	73441.9080479145
170	-80.0	32.138245	-8.0	-100.0	0.0	0.33333334	0.26666668	-100.0	0.0	-100.0	-100.0	79.0	100.0	99	-7.40859	7.79153	-0.13132404	-31.805477	-7.4086547	7.7919793	-0.11203435	-32.67695	-3.341491	1.1986661	2.064993	-11.217056	6.635838	0.29411808	74062.15769171715
171	-82.86667	31.978884	-8.0	-100.0	0.0	0.26666668	0.2	-100.0	0.0	-100.0	-100.0	81.86667	100.0	99	-7.389903	7.798244	-0.13600573	-30.297762	-7.389803	7.797702	-0.111463875	-30.369535	-3.3735263	1.1829326	3.2879505	-11.413299	6.6315317	0.33979985	74712.89274954796
172	-85.4	28.687513	-7.0	-100.0	0.0	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	84.4	100.0	99	-7.3266683	7.755409	-0.10216044	-30.410362	-7.3265543	7.754784	-0.12615657	-30.086386	-3.36958	1.1827669	4.7455354	-10.522217	6.5602074	0.29221871	75390.03240966797
173	-84.6	29.038595	-9.0	-100.0	0.0	0.26666668	0.2	-100.0	0.0	-100.0	-100.0	83.6	100.0	8	-7.3563385	7.74838	-0.09921177	-33.101357	-7.3564386	7.748656	-0.10001841	-31.959848	-3.3587973	1.1844798	3.1898508	-12.913479	6.5783486	0.2647475	76043.55429887772
174	-73.666664	33.86575	-8.0	-100.0	0.0	0.43333334	0.3	-100.0	0.0	-100.0	-100.0	72.666664	100.0	60	-7.374856	7.760292	-0.10834794	-30.770641	-7.375166	7.7602406	-0.11180331	-30.485933	-3.3421907	1.201342	2.4599729	-11.017981	6.597154	0.26177016	76618.91057777405
175	-87.96667	30.059366	-7.0	-100.0	0.0	0.16666667	0.13333334	-100.0	0.0	-100.0	-100.0	86.96667	100.0	99	-7.3688045	7.7597957	-0.106007814	-31.137135	-7.368513	7.760511	-0.10209571	-31.041292	-3.366881	1.1865572	3.8568592	-11.508876	6.594389	0.2673165	77298.5002169609
176	-87.433334	24.227648	-19.0	-100.0	0.0	0.3	0.23333333	-100.0	0.0	-100.0	-100.0	86.433334	100.0	99	-7.3065853	7.7193756	-0.09999901	-27.861088	-7.3063436	7.718705	-0.07503742	-27.72432	-3.3857584	1.1689367	3.0754776	-11.703981	6.549009	0.29655987	77984.71962404251
177	-92.566666	22.300499	-25.0	-100.0	0.0	0.1	0.1	-100.0	0.0	-100.0	-100.0	91.566666	100.0	99	-7.29815	7.690918	-0.09448895	-29.6257	-7.2986	7.6907353	-0.1013124	-28.516426	-3.3840756	1.1675307	3.048202	-10.043538	6.5370965	0.29452083	78704.2404718399
178	-88.666664	27.744473	-7.0	-100.0	0.0	0.16666667	0.16666667	-100.0	0.0	-100.0	-100.0	87.666664	100.0	99	-7.2992783	7.6859	-0.05731976	-31.364285	-7.2989984	7.6856837	-0.029930294	-28.112385	-3.3571763	1.1834557	0.8388529	-11.02555	6.5235977	0.27471843	79392.9137597084
179	-79.96667	34.34869	-8.0	-100.0	0.0	0.26666668	0.26666668	-100.0	0.0	-100.0	-100.0	78.96667	100.0	99	-7.2675405	7.651507	-0.092400864	-28.817245	-7.2676253	7.6505156	-0.08078495	-28.27298	-3.3679552	1.1776906	0.98285866	-10.894932	6.5027084	0.31526527	80017.18965506554
180	-81.9	31.407373	-6.0	-100.0	0.0	0.33333334	0.26666668	-100.0	0.0	-100.0	-100.0	80.9	100.0	99	-7.23694	7.6307783	-0.08630602	-26.256575	-7.236604	7.6306076	-0.08111793	-25.680368	-3.3683562	1.177549	1.1411238	-10.553831	6.4667706	0.28810012	80655.61186814308
181	-81.1	28.634886	-7.0	-100.0	0.0	0.36666667	0.26666668	-100.0	0.0	-100.0	-100.0	80.1	100.0	24	-7.2446303	7.636784	-0.08476892	-27.842073	-7.245117	7.6367803	-0.10243043	-27.385557	-3.3743865	1.1756563	1.9485621	-10.668198	6.4774156	0.2966091	81288.4483590126
182	-83.53333	27.734133	-9.0	-100.0	0.0	0.33333334	0.3	-100.0	0.0	-100.0	-100.0	82.53333	100.0	99	-7.274635	7.643548	-0.077772185	-25.104132	-7.2747426	7.643613	-0.08743742	-24.878931	-3.3777544	1.1763159	2.4322982	-11.234752	6.5055623	0.2949922	81932.39160847664
183	-80.26667	26.172419	-9.0	-100.0	0.0	0.46666667	0.33333334	-100.0	0.0	-100.0	-100.0	79.26667	100.0	99	-7.259973	7.609298	-0.06795105	-25.731163	-7.259738	7.608617	-0.08275071	-24.367443	-3.3860154	1.1730483	1.0001945	-11.618971	6.5012264	0.32161096	82557.04625296593
184	-88.2	23.009274	-29.0	-100.0	0.0	0.23333333	0.16666667	-100.0	0.0	-100.0	-100.0	87.2	100.0	99	-7.291328	7.6084914	-0.057627976	-25.114164	-7.291202	7.6085434	-0.08526549	-24.344582	-3.3927424	1.1605515	1.1845446	-10.26086	6.5292125	0.31398776	83237.67015862465
185	-75.63333	32.69708	-7.0	-100.0	0.0	0.4	0.26666668	-100.0	0.0	-100.0	-100.0	74.63333	100.0	99	-7.2805176	7.580989	-0.035425365	-24.663868	-7.280459	7.580644	-0.061618567	-24.633806	-3.4003632	1.1573989	1.3699675	-11.222553	6.5215983	0.30089715	83828.44145393372
186	-85.666664	27.745672	-8.0	-100.0	0.0	0.26666668	0.23333333	-100.0	0.0	-100.0	-100.0	84.666664	100.0	99	-7.3030324	7.5480723	-0.043694347	-24.679071	-7.3026342	7.547923	-0.06504205	-24.728815	-3.4232478	1.1392082	0.94244003	-10.704207	6.5563345	0.32321742	1383.8234286308289
187	-80.4	31.911963	-7.0	-100.0	0.0	0.36666667	0.36666667	-100.0	0.0	-100.0	-100.0	79.4	100.0	99	-7.3292418	7.49985	-0.035405457	-24.067663	-7.3296695	7.500126	-0.06769332	-23.950573	-3.4050844	1.1575193	1.0669203	-11.48469	6.5764112	0.2989914	2011.4808876514435
188	-76.333336	33.62373	-7.0	-100.0	0.0	0.4	0.36666667	-95.0	0.0	-95.0	-95.0	75.333336	95.0	57	-7.337767	7.472021	-0.03319612	-24.160383	-7.337146	7.4720426	-0.06152001	-23.80688	-3.407617	1.1478444	1.1692505	-11.082799	6.5960183	0.34260386	2612.403200149536
189	-71.0	33.669968	-7.0	-100.0	0.0	0.5	0.36666667	-100.0	0.0	-100.0	-100.0	70.0	100.0	99	-7.4156723	7.468823	-0.021061838	-24.963228	-7.4154744	7.4686193	-0.028390735	-24.530106	-3.4041314	1.1546916	1.0151176	-11.65793	6.6661243	0.30238795	3172.099662542343
190	-83.066666	29.943207	-9.0	-100.0	0.0	0.3	0.26666668	-100.0	0.0	-100.0	-100.0	82.066666	100.0	99	-7.4242406	7.4100714	-0.048978895	-25.446285	-7.424155	7.4089823	-0.033204317	-24.681292	-3.4172664	1.1483464	0.8411102	-12.380619	6.6909895	0.34712133	3819.092041015625
191	-73.666664	32.87789	-7.0	-100.0	0.0	0.46666667	0.43333334	-100.0	0.0	-100.0	-100.0	72.666664	100.0	99	-7.5126963	7.410297	-0.03370416	-24.11002	-7.5130777	7.4095683	-0.055662513	-24.411194	-3.3967273	1.1642967	0.8075776	-11.113003	6.7705173	0.33306372	4397.0457401275635
192	-80.6	29.868153	-9.0	-100.0	0.0	0.4	0.3	-100.0	0.0	-100.0	-100.0	79.6	100.0	99	-7.5549293	7.3528724	-0.034297884	-23.387465	-7.555087	7.3522763	-0.04868424	-23.490118	-3.4166076	1.14639	2.5735526	-10.475291	6.8310075	0.37390682	5024.524150133133
193	-80.566666	29.757557	-25.0	-100.0	0.0	0.36666667	0.33333334	-100.0	0.0	-100.0	-100.0	79.566666	100.0	99	-7.6039176	7.3350124	-0.034115642	-23.948418	-7.603628	7.334455	-0.055957973	-23.680084	-3.4194894	1.1364362	2.6561298	-10.539505	6.87243	0.34853572	5648.730015516281
194	-61.9	38.350445	-8.0	-100.0	0.0	0.6333333	0.6	-100.0	0.0	-100.0	-100.0	60.9	100.0	90	-7.6833816	7.2787566	-0.014490783	-24.223555	-7.6838207	7.2780633	-0.058573157	-24.1788	-3.425708	1.1377354	4.486311	-10.822405	6.9600196	0.36235636	6145.723945617676
195	-75.53333	35.9803	-8.0	-100.0	0.0	0.33333334	0.3	-100.0	0.0	-100.0	-100.0	74.53333	100.0	99	-7.788728	7.2732754	-0.038779974	-23.656147	-7.788535	7.272494	-0.040495247	-24.079357	-3.409931	1.1479454	3.7920809	-11.929945	7.076771	0.40922126	6746.3720445632935
196	-82.76667	32.770603	-8.0	-100.0	0.0	0.23333333	0.13333334	-100.0	0.0	-100.0	-100.0	81.76667	100.0	99	-7.8613443	7.2535653	-0.052001476	-26.710213	-7.860794	7.2532244	-0.019324452	-25.371208	-3.4199812	1.140761	5.044979	-11.468697	7.152287	0.41980097	7388.368725538254
197	-82.36667	31.08749	-7.0	-100.0	0.0	0.33333334	0.26666668	-84.0	0.0	-84.0	-84.0	81.36667	84.0	99	-7.923105	7.224847	-0.047974437	-28.81625	-7.923121	7.2229834	-0.015946597	-24.646856	-3.4293892	1.128566	3.141039	-11.321294	7.219345	0.4479307	8032.3008580207825
198	-81.5	28.557253	-9.0	-100.0	0.0	0.36666667	0.23333333	-100.0	0.0	-100.0	-100.0	80.5	100.0	56	-7.9086094	7.166102	-0.03325528	-26.898582	-7.9083657	7.1654315	-0.048416674	-25.40874	-3.352865	1.1961025	1.9993587	-11.832178	7.190213	0.4459019	8668.655453205109
199	-83.2	29.847837	-9.0	-100.0	0.0	0.26666668	0.26666668	-100.0	0.0	-100.0	-100.0	82.2	100.0	99	-7.871567	7.195302	-0.033705026	-28.75854	-7.8714924	7.194715	-0.04123372	-26.365194	-3.3006477	1.231664	3.0346217	-12.044227	7.132878	0.39006948	9312.979741096497
