Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	GoalReached	Collided	CriticallyCollided	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
167	-83.566666	19.957762	-40.0	-100.0	0.5	0.0	0.0	-19.0	0.0	-19.0	-19.0	83.066666	20.0	99	-6.7186117	4.67158	0.036044613	-26.70055	-6.718558	4.672074	0.07300159	-26.775246	-3.0063498	1.3775456	2.2585123	-10.711073	6.1957912	0.68580866	114711.57418632507
168	-78.8	22.654507	-13.0	-100.0	0.6333333	0.06666667	0.0	-51.0	0.0	-51.0	-51.0	78.433334	52.0	74	-6.6844735	4.657834	0.02564086	-26.66496	-6.6846085	4.6583295	0.020872727	-26.453733	-2.9920967	1.393924	1.8592997	-10.798761	6.1600246	0.6949166	115354.48087501526
169	-84.23333	16.554321	-44.0	-100.0	0.56666666	0.033333335	0.0	-22.0	0.0	-22.0	-22.0	83.8	23.0	79	-6.7217145	4.6861506	0.00572975	-26.833275	-6.721278	4.6870027	0.03268121	-27.023348	-2.9979365	1.394534	2.0574718	-12.626175	6.2037325	0.7021156	116024.37251186371
170	-74.833336	22.125526	-13.0	-100.0	0.73333335	0.06666667	0.0	-18.0	0.0	-18.0	-18.0	74.566666	19.0	99	-6.702074	4.6778507	0.023115158	-26.294342	-6.70224	4.677936	0.016846806	-26.47587	-3.0140045	1.3788236	1.9519868	-14.884565	6.1815715	0.70280254	116629.6377696991
171	-78.3	22.212833	-23.0	-100.0	0.6666667	0.033333335	0.0	-50.0	0.0	-50.0	-50.0	77.96667	51.0	85	-6.734389	4.685161	0.0330943	-26.442965	-6.734407	4.68506	0.040826455	-26.206593	-3.0412276	1.3632672	1.6370025	-12.528328	6.216289	0.7124923	117265.75678992271
172	-74.86667	24.69242	-25.0	-100.0	0.6333333	0.06666667	0.033333335	-22.0	0.0	-22.0	-22.0	74.5	23.0	99	-6.751405	4.677299	0.052936435	-26.44796	-6.7514176	4.676987	0.049734935	-26.497665	-2.9996867	1.3905156	2.057949	-12.084474	6.228404	0.7053248	117869.62828993797
173	-80.36667	22.423922	-24.0	-100.0	0.5	0.06666667	0.0	-20.0	0.0	-20.0	-20.0	79.86667	21.0	54	-6.7420435	4.7081256	0.029274002	-25.992647	-6.7419543	4.7086687	0.061413437	-26.772554	-3.0010712	1.3839457	1.928452	-12.26573	6.2207284	0.71519625	118514.3675839901
174	-80.26667	22.749262	-39.0	-100.0	0.46666667	0.16666667	0.0	-18.0	0.0	-18.0	-18.0	79.73333	19.0	51	-6.755613	4.713676	0.023761392	-26.577751	-6.755557	4.713751	0.14542605	-26.322384	-2.9836893	1.3999047	2.3314483	-13.016189	6.2302322	0.6799568	119153.22032499313
175	-71.4	28.366177	-8.0	-100.0	0.6	0.1	0.0	-71.0	0.0	-71.0	-71.0	71.0	72.0	99	-6.7791185	4.7264767	0.021892712	-26.586351	-6.779053	4.7266083	0.062373474	-26.391369	-3.0124576	1.3864864	2.150352	-14.1257	6.2618637	0.7013697	119744.41304087639
176	-81.13333	24.90346	-8.0	-100.0	0.5	0.06666667	0.0	-17.0	0.0	-17.0	-17.0	80.63333	18.0	99	-6.7909317	4.703676	0.04228197	-26.362343	-6.7908654	4.7044544	0.06792241	-26.229559	-3.0300279	1.365458	2.0627408	-11.853471	6.275553	0.71811414	120391.11053943634
177	-78.6	18.810637	-43.0	-100.0	0.6666667	0.06666667	0.0	-21.0	0.0	-21.0	-21.0	78.26667	22.0	72	-6.784712	4.7040763	0.057123363	-27.28353	-6.784517	4.7041574	0.049001962	-26.634644	-3.0382454	1.3656493	2.0481558	-10.564437	6.2670984	0.7114911	121021.96235656738
178	-80.066666	22.870552	-41.0	-100.0	0.53333336	0.033333335	0.0	-10.0	0.0	-10.0	-10.0	79.6	11.0	69	-6.773243	4.7245784	0.049429864	-26.60247	-6.773318	4.724761	0.067195415	-26.468674	-2.9801	1.4082478	1.994761	-11.607937	6.248723	0.7044368	121661.12824630737
179	-71.0	28.10694	-7.0	-100.0	0.6	0.13333334	0.0	-47.0	0.0	-47.0	-47.0	70.6	48.0	83	-6.7855577	4.737133	0.046619937	-26.478231	-6.7852592	4.737362	0.045748293	-26.625381	-3.0051608	1.3868566	2.0148435	-12.160309	6.2629385	0.6969458	122243.06764388084
180	-75.63333	20.13038	-45.0	-100.0	0.6	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	75.23333	100.0	45	-6.7728353	4.7382493	0.06377034	-26.78604	-6.7730756	4.737599	0.08070053	-26.403128	-3.0144277	1.382259	2.43796	-12.461594	6.2519183	0.7017578	122872.42286467552
181	-77.96667	21.600128	-37.0	-100.0	0.53333336	0.1	0.0	-26.0	0.0	-26.0	-26.0	77.5	27.0	99	-6.7631664	4.745402	0.03651665	-27.001186	-6.7632256	4.7456784	0.057700127	-26.815788	-2.9781332	1.3983351	2.059751	-12.600497	6.2429304	0.69973534	123499.76360464096
182	-79.73333	22.123795	-24.0	-100.0	0.6	0.033333335	0.0	-42.0	0.0	-42.0	-42.0	79.333336	43.0	99	-6.7964478	4.748268	0.082617626	-26.48105	-6.796606	4.7479877	0.08533348	-26.021793	-3.0181046	1.3841274	2.1085663	-13.688648	6.2755275	0.69033647	124143.04966068268
183	-77.166664	22.524183	-35.0	-100.0	0.53333336	0.06666667	0.0	-16.0	0.0	-16.0	-16.0	76.7	17.0	99	-6.80399	4.73543	0.107233405	-26.605682	-6.803769	4.7361455	0.06873681	-26.442625	-3.0095289	1.3861499	2.560494	-11.8565235	6.2849355	0.6977303	124760.92148208618
184	-71.0	24.649544	-33.0	-100.0	0.53333336	0.13333334	0.0	-19.0	0.0	-19.0	-19.0	70.53333	20.0	99	-6.808669	4.7480316	0.07270962	-27.311663	-6.808825	4.748294	0.05381836	-27.264418	-3.0066035	1.3901393	1.8843107	-10.911948	6.289863	0.7214432	125336.77672457695
185	-79.73333	23.319426	-36.0	-100.0	0.46666667	0.06666667	0.0	-23.0	0.0	-23.0	-23.0	79.2	24.0	53	-6.8381753	4.770676	0.04954557	-27.344568	-6.838054	4.7709665	0.09830661	-27.590073	-3.0027304	1.3967171	2.358357	-11.420511	6.315394	0.7043965	125974.39091277122
186	-74.566666	20.037771	-40.0	-100.0	0.6666667	0.033333335	0.0	-12.0	0.0	-12.0	-12.0	74.23333	13.0	99	-6.811576	4.7549715	0.048565626	-27.1662	-6.8121243	4.7544637	0.049438044	-27.008835	-3.0087683	1.3917848	2.277014	-13.164625	6.2918596	0.70664024	126576.78380227089
187	-78.166664	25.270649	-8.0	-100.0	0.56666666	0.06666667	0.033333335	-19.0	0.0	-19.0	-19.0	77.73333	20.0	99	-6.8016	4.7378235	0.11825594	-26.586851	-6.801054	4.7386675	0.07458241	-26.460945	-3.0315392	1.3661906	2.0405755	-12.783872	6.2812047	0.70636714	127202.26274561882
188	-77.333336	21.46211	-21.0	-100.0	0.6333333	0.06666667	0.0	-100.0	0.0	-100.0	-100.0	76.96667	100.0	76	-6.836192	4.782555	0.058788612	-26.944334	-6.836132	4.7824197	0.08430681	-26.183537	-2.9695065	1.4166534	2.4092205	-14.125346	6.313158	0.6909352	127842.82295894623
189	-73.73333	24.307657	-29.0	-100.0	0.56666666	0.1	0.0	-12.0	0.0	-12.0	-12.0	73.3	13.0	99	-6.8461432	4.7569847	0.05186504	-27.052866	-6.846346	4.757005	0.046598703	-26.797188	-3.0004694	1.3951328	2.0226157	-12.696736	6.326736	0.709909	128436.76540660858
190	-62.633335	25.140251	-7.0	-100.0	0.73333335	0.06666667	0.0	-54.0	0.0	-54.0	-54.0	62.366665	54.0	90	-6.860401	4.742611	0.07108179	-26.655878	-6.8604093	4.7427497	0.034059495	-26.058561	-2.9646142	1.4195064	2.0623124	-12.003379	6.3359904	0.71424735	128963.138058424
191	-71.13333	23.541077	-19.0	-100.0	0.53333336	0.16666667	0.0	-24.0	0.0	-24.0	-24.0	70.666664	25.0	55	-6.8377457	4.7606	0.06692083	-26.906733	-6.837526	4.7611966	0.094809726	-26.916773	-2.9958575	1.4036578	2.456625	-10.918211	6.322034	0.71350026	129542.36415028572
192	-78.63333	23.468395	-33.0	-100.0	0.5	0.13333334	0.0	-17.0	0.0	-17.0	-17.0	78.13333	18.0	73	-6.8455257	4.782564	0.055350438	-27.143097	-6.8456907	4.782065	0.09028475	-26.924053	-2.9729612	1.4159849	2.440312	-11.97735	6.32215	0.70265734	130170.41641545296
193	-75.433334	25.460665	-27.0	-100.0	0.6	0.0	0.0	-15.0	0.0	-15.0	-15.0	75.03333	16.0	99	-6.873772	4.771368	0.07022871	-27.482277	-6.8740764	4.7710557	0.082253695	-27.159851	-3.0005991	1.3989099	2.0977426	-14.055523	6.3602095	0.7140814	130777.61963677406
194	-70.46667	23.95097	-27.0	-100.0	0.8	0.033333335	0.0	-18.0	0.0	-18.0	-18.0	70.26667	19.0	99	-6.864829	4.8123846	0.063526794	-27.30269	-6.8651304	4.8122277	0.059404254	-27.23039	-2.9597359	1.4231095	2.2026403	-13.146515	6.3419223	0.70059276	131351.6068291664
195	-80.23333	22.150522	-33.0	-100.0	0.46666667	0.13333334	0.0	-45.0	0.0	-45.0	-45.0	79.7	46.0	53	-6.870343	4.815794	0.042740673	-27.537254	-6.870244	4.815559	0.05745077	-27.413876	-2.9997566	1.3945836	2.2855392	-12.527223	6.3499103	0.6911172	132001.25276446342
196	-70.333336	24.173449	-9.0	-100.0	0.6333333	0.13333334	0.0	-21.0	0.0	-21.0	-21.0	69.96667	22.0	83	-6.843732	4.80789	0.116521746	-27.329147	-6.843712	4.808368	0.043774202	-27.338205	-2.9849665	1.4074717	2.3057246	-12.225865	6.323191	0.7088243	132572.40759825706
197	-71.53333	24.974298	-13.0	-100.0	0.76666665	0.06666667	0.0	-19.0	0.0	-19.0	-19.0	71.3	20.0	50	-6.8319554	4.7768974	0.113033205	-26.984692	-6.832457	4.776129	0.107497096	-27.629593	-2.9608238	1.4265453	2.9328208	-11.656172	6.309899	0.68481356	133155.4554207325
198	-73.1	25.401245	-23.0	-100.0	0.6666667	0.0	0.0	-100.0	0.0	-100.0	-100.0	72.76667	100.0	99	-6.8614545	4.7979994	0.07377052	-27.016153	-6.8612046	4.79862	0.06860262	-27.131903	-2.9768434	1.4258921	2.196847	-11.789314	6.3374114	0.6936739	133767.46786737442
199	-67.833336	25.03076	-28.0	-100.0	0.73333335	0.033333335	0.0	-67.0	0.0	-67.0	-67.0	67.566666	67.0	43	-6.843187	4.764687	0.07101004	-27.052551	-6.8431935	4.765023	0.068368256	-27.131197	-3.0213318	1.3848736	3.0826454	-13.403605	6.324735	0.70599836	134334.77603793144
